Full Label,Numeric Label,URL,Propagation Vector
0.778LaMnSi2,0.778,https://www.cryst.ehu.es/magndata/index.php?this_label=0.778,"0, 0, 0"
0.779LaMnSi2,0.779,https://www.cryst.ehu.es/magndata/index.php?this_label=0.779,"0, 0, 0"
0.780LaMnSi2,0.78,https://www.cryst.ehu.es/magndata/index.php?this_label=0.780,"0, 0, 0"
0.781CeMnSi2,0.781,https://www.cryst.ehu.es/magndata/index.php?this_label=0.781,"0, 0, 0"
0.782NdScO3,0.782,https://www.cryst.ehu.es/magndata/index.php?this_label=0.782,"0, 0, 0"
0.783NdInO3,0.783,https://www.cryst.ehu.es/magndata/index.php?this_label=0.783,"0, 0, 0"
0.784NdCoO3,0.784,https://www.cryst.ehu.es/magndata/index.php?this_label=0.784,"0, 0, 0"
0.785NdVO3,0.785,https://www.cryst.ehu.es/magndata/index.php?this_label=0.785,"0, 0, 0"
0.786NdVO3,0.786,https://www.cryst.ehu.es/magndata/index.php?this_label=0.786,"0, 0, 0"
0.787YVO3,0.787,https://www.cryst.ehu.es/magndata/index.php?this_label=0.787,"0, 0, 0"
0.788YVO3,0.788,https://www.cryst.ehu.es/magndata/index.php?this_label=0.788,"0, 0, 0"
0.789CeCuSi,0.789,https://www.cryst.ehu.es/magndata/index.php?this_label=0.789,"0, 0, 0"
0.790Sr2DyRuO6,0.79,https://www.cryst.ehu.es/magndata/index.php?this_label=0.790,"0, 0, 0"
0.791Sr2TbRuO6,0.791,https://www.cryst.ehu.es/magndata/index.php?this_label=0.791,"0, 0, 0"
0.792Sr2HoRuO6,0.792,https://www.cryst.ehu.es/magndata/index.php?this_label=0.792,"0, 0, 0"
0.793Sr2HoRuO6,0.793,https://www.cryst.ehu.es/magndata/index.php?this_label=0.793,"0, 0, 0"
0.794Sr2HoRuO6,0.794,https://www.cryst.ehu.es/magndata/index.php?this_label=0.794,"0, 0, 0"
0.795Sr2YRuO6,0.795,https://www.cryst.ehu.es/magndata/index.php?this_label=0.795,"0, 0, 0"
0.796Ca2NiOsO6,0.796,https://www.cryst.ehu.es/magndata/index.php?this_label=0.796,"0, 0, 0"
0.797SmBaMn2O5,0.797,https://www.cryst.ehu.es/magndata/index.php?this_label=0.797,"0, 0, 0"
0.798MnPd2,0.798,https://www.cryst.ehu.es/magndata/index.php?this_label=0.798,"0, 0, 0"
0.799Sr2Co2O5,0.799,https://www.cryst.ehu.es/magndata/index.php?this_label=0.799,"1, 1, 1"
0.800MnTe,0.8,https://www.cryst.ehu.es/magndata/index.php?this_label=0.800,"0, 0, 0"
0.801Tl3Fe2S4,0.801,https://www.cryst.ehu.es/magndata/index.php?this_label=0.801,"0, 0, 0"
0.802CuFeS2,0.802,https://www.cryst.ehu.es/magndata/index.php?this_label=0.802,"0, 0, 0"
0.803NbMnP,0.803,https://www.cryst.ehu.es/magndata/index.php?this_label=0.803,"0, 0, 0"
0.804MoP3SiO11,0.804,https://www.cryst.ehu.es/magndata/index.php?this_label=0.804,"0, 0, 0"
0.805DyBaCuO5,0.805,https://www.cryst.ehu.es/magndata/index.php?this_label=0.805,"0, 0, 0"
0.806Fe2Se2O7,0.806,https://www.cryst.ehu.es/magndata/index.php?this_label=0.806,"0, 0, 0"
0.807Fe2Se2O7,0.807,https://www.cryst.ehu.es/magndata/index.php?this_label=0.807,"0, 0, 0"
0.808Fe2Se2O7,0.808,https://www.cryst.ehu.es/magndata/index.php?this_label=0.808,"0, 0, 0"
0.809Fe2WO6,0.809,https://www.cryst.ehu.es/magndata/index.php?this_label=0.809,"0, 0, 0"
0.810Fe2WO6,0.81,https://www.cryst.ehu.es/magndata/index.php?this_label=0.810,"0, 0, 0"
0.811Fe2WO6,0.811,https://www.cryst.ehu.es/magndata/index.php?this_label=0.811,"0, 0, 0"
0.812Fe2WO6,0.812,https://www.cryst.ehu.es/magndata/index.php?this_label=0.812,"0, 0, 0"
0.813Fe2WO6,0.813,https://www.cryst.ehu.es/magndata/index.php?this_label=0.813,"0, 0, 0"
0.814Fe2WO6,0.814,https://www.cryst.ehu.es/magndata/index.php?this_label=0.814,"0, 0, 0"
0.815MnNb2O6,0.815,https://www.cryst.ehu.es/magndata/index.php?this_label=0.815,"0, 0, 0"
0.816MnTa2O6,0.816,https://www.cryst.ehu.es/magndata/index.php?this_label=0.816,"0, 0, 0"
0.817Mn(Nb0.5Ta0.5)2O6,0.817,https://www.cryst.ehu.es/magndata/index.php?this_label=0.817,"0, 0, 0"
0.818MnTa2O6,0.818,https://www.cryst.ehu.es/magndata/index.php?this_label=0.818,"0, 0, 0"
0.819MnNb2O6,0.819,https://www.cryst.ehu.es/magndata/index.php?this_label=0.819,"0, 0, 0"
0.820Bi0.85Ca0.15Fe0.55Mn0.45O3,0.82,https://www.cryst.ehu.es/magndata/index.php?this_label=0.820,"0, 0, 0"
0.821SrGd2O4,0.821,https://www.cryst.ehu.es/magndata/index.php?this_label=0.821,"0, 0, 0"
0.822Nd2ScNbO7,0.822,https://www.cryst.ehu.es/magndata/index.php?this_label=0.822,"0, 0, 0"
0.823Sr2MnGaO5,0.823,https://www.cryst.ehu.es/magndata/index.php?this_label=0.823,"0, 0, 0"
0.824Sr2MnGaO5.5,0.824,https://www.cryst.ehu.es/magndata/index.php?this_label=0.824,"1/2, 1/2, 0"
0.825Ca2MnGaO5,0.825,https://www.cryst.ehu.es/magndata/index.php?this_label=0.825,"0, 0, 0"
0.826MnTeLi0.003,0.826,https://www.cryst.ehu.es/magndata/index.php?this_label=0.826,"0, 0, 0"
0.827Na2MnPO4F,0.827,https://www.cryst.ehu.es/magndata/index.php?this_label=0.827,"0, 0, 0"
0.828Na2MnPO4F,0.828,https://www.cryst.ehu.es/magndata/index.php?this_label=0.828,"0, 0, 0"
0.829Na2MnPO4F,0.829,https://www.cryst.ehu.es/magndata/index.php?this_label=0.829,"0, 0, 0"
0.830Na2MnPO4F,0.83,https://www.cryst.ehu.es/magndata/index.php?this_label=0.830,"0, 0, 0"
0.831BaCaFe4O7,0.831,https://www.cryst.ehu.es/magndata/index.php?this_label=0.831,"0, 0, 0"
0.832CeAuGe,0.832,https://www.cryst.ehu.es/magndata/index.php?this_label=0.832,"0, 0, 0"
0.833CeCuGe,0.833,https://www.cryst.ehu.es/magndata/index.php?this_label=0.833,"0, 0, 0"
0.834CrSbSe3,0.834,https://www.cryst.ehu.es/magndata/index.php?this_label=0.834,"0, 0, 0"
0.835Dy5Pd2In4,0.835,https://www.cryst.ehu.es/magndata/index.php?this_label=0.835,"0, 0, 0"
0.836DyFeO3,0.836,https://www.cryst.ehu.es/magndata/index.php?this_label=0.836,"0, 0, 0"
0.837DyFeO3,0.837,https://www.cryst.ehu.es/magndata/index.php?this_label=0.837,"0, 0, 0"
0.838DyFeO3,0.838,https://www.cryst.ehu.es/magndata/index.php?this_label=0.838,"0, 0, 0"
0.839DyFeO3,0.839,https://www.cryst.ehu.es/magndata/index.php?this_label=0.839,"0, 0, 0"
0.840DyFeO3,0.84,https://www.cryst.ehu.es/magndata/index.php?this_label=0.840,"0, 0, 0"
0.841DyFeO3,0.841,https://www.cryst.ehu.es/magndata/index.php?this_label=0.841,"0, 0, 0"
0.842DyAlO3,0.842,https://www.cryst.ehu.es/magndata/index.php?this_label=0.842,"0, 0, 0"
0.843SrZn2Fe16O27,0.843,https://www.cryst.ehu.es/magndata/index.php?this_label=0.843,"0, 0, 0"
0.844SrNi2Fe16O27,0.844,https://www.cryst.ehu.es/magndata/index.php?this_label=0.844,"0, 0, 0"
0.845SrMg2Fe16O27,0.845,https://www.cryst.ehu.es/magndata/index.php?this_label=0.845,"0, 0, 0"
0.846SrCo2Fe16O27,0.846,https://www.cryst.ehu.es/magndata/index.php?this_label=0.846,"0, 0, 0"
0.847Er5Pd2In4,0.847,https://www.cryst.ehu.es/magndata/index.php?this_label=0.847,"0, 0, 0"
0.848Er5Pd2In4,0.848,https://www.cryst.ehu.es/magndata/index.php?this_label=0.848,"0, 0, 0"
0.849Er5Pd2In4,0.849,https://www.cryst.ehu.es/magndata/index.php?this_label=0.849,"0, 0, 0"
0.850Er5Pd2In4,0.85,https://www.cryst.ehu.es/magndata/index.php?this_label=0.850,"0, 0, 0"
0.851C7H14NFeCl4,0.851,https://www.cryst.ehu.es/magndata/index.php?this_label=0.851,"0, 0, 0"
0.852HoVO3,0.852,https://www.cryst.ehu.es/magndata/index.php?this_label=0.852,"0, 0, 0"
0.853HoVO3,0.853,https://www.cryst.ehu.es/magndata/index.php?this_label=0.853,"0, 0, 0"
0.854Gd2Pt2O7,0.854,https://www.cryst.ehu.es/magndata/index.php?this_label=0.854,"0, 0, 0"
0.855Mn2Sb,0.855,https://www.cryst.ehu.es/magndata/index.php?this_label=0.855,"0, 0, 0"
0.856Tm2Fe17,0.856,https://www.cryst.ehu.es/magndata/index.php?this_label=0.856,"0, 0, 0"
0.857Tm2Fe17,0.857,https://www.cryst.ehu.es/magndata/index.php?this_label=0.857,"0, 0, 0"
0.858Tm2Fe17,0.858,https://www.cryst.ehu.es/magndata/index.php?this_label=0.858,"0, 0, 0"
0.859YCo3,0.859,https://www.cryst.ehu.es/magndata/index.php?this_label=0.859,"0, 0, 0"
0.860Co3Sn2S2,0.86,https://www.cryst.ehu.es/magndata/index.php?this_label=0.860,"0, 0, 0"
0.861Co3Sn2S2,0.861,https://www.cryst.ehu.es/magndata/index.php?this_label=0.861,"0, 0, 0"
0.862Eu2Ir2O7,0.862,https://www.cryst.ehu.es/magndata/index.php?this_label=0.862,"0, 0, 0"
0.863EuCd2As2,0.863,https://www.cryst.ehu.es/magndata/index.php?this_label=0.863,"0, 0, 0"
0.864La2NiIrO6,0.864,https://www.cryst.ehu.es/magndata/index.php?this_label=0.864,"0, 0, 0"
0.865Nd2NiIrO6,0.865,https://www.cryst.ehu.es/magndata/index.php?this_label=0.865,"0, 0, 0"
0.866Pr2NiIrO6,0.866,https://www.cryst.ehu.es/magndata/index.php?this_label=0.866,"0, 0, 0"
0.867Nd2NiIrO6,0.867,https://www.cryst.ehu.es/magndata/index.php?this_label=0.867,"0, 0, 0"
0.868Pr2NiIrO6,0.868,https://www.cryst.ehu.es/magndata/index.php?this_label=0.868,"0, 0, 0"
0.869Pr2NiIrO6,0.869,https://www.cryst.ehu.es/magndata/index.php?this_label=0.869,"0, 0, 0"
0.870Pr2NiIrO6,0.87,https://www.cryst.ehu.es/magndata/index.php?this_label=0.870,"0, 0, 0"
0.871Pr2NiIrO6,0.871,https://www.cryst.ehu.es/magndata/index.php?this_label=0.871,"0, 0, 0"
0.872Pr2NiIrO6,0.872,https://www.cryst.ehu.es/magndata/index.php?this_label=0.872,"0, 0, 0"
0.873Pr2NiIrO6,0.873,https://www.cryst.ehu.es/magndata/index.php?this_label=0.873,"0, 0, 0"
0.874Nd2NiIrO6,0.874,https://www.cryst.ehu.es/magndata/index.php?this_label=0.874,"0, 0, 0"
0.875Nd2NiIrO6,0.875,https://www.cryst.ehu.es/magndata/index.php?this_label=0.875,"0, 0, 0"
0.876La2ZnIrO6,0.876,https://www.cryst.ehu.es/magndata/index.php?this_label=0.876,"0, 0, 0"
0.877Nd2ZnIrO6,0.877,https://www.cryst.ehu.es/magndata/index.php?this_label=0.877,"1/2, 1/2, 0"
0.878Nd2ZnIrO6,0.878,https://www.cryst.ehu.es/magndata/index.php?this_label=0.878,"1/2, 1/2, 0"
0.879Nd2ZnIrO6,0.879,https://www.cryst.ehu.es/magndata/index.php?this_label=0.879,"1/2, 1/2, 0"
0.880CdCu3(OH)6(NO3)2H2O,0.88,https://www.cryst.ehu.es/magndata/index.php?this_label=0.880,"0, 0, 0"
0.881CuMnAs,0.881,https://www.cryst.ehu.es/magndata/index.php?this_label=0.881,"0, 0, 0"
0.882Bi0.85Ca0.15Fe0.55Mn0.45O3,0.882,https://www.cryst.ehu.es/magndata/index.php?this_label=0.882,"0, 0, 0"
0.883NaCo2(SeO3)2(OH),0.883,https://www.cryst.ehu.es/magndata/index.php?this_label=0.883,"0, 0, 0"
0.884Mn1.15Co1.85O4,0.884,https://www.cryst.ehu.es/magndata/index.php?this_label=0.884,"0, 0, 0"
0.885Mn1.17Co1.60Cu0.23O4,0.885,https://www.cryst.ehu.es/magndata/index.php?this_label=0.885,"0, 0, 0"
0.886SnCo2O4,0.886,https://www.cryst.ehu.es/magndata/index.php?this_label=0.886,"0, 0, 0"
0.887MnCo2O4,0.887,https://www.cryst.ehu.es/magndata/index.php?this_label=0.887,"0, 0, 0"
0.888Mn0.6Co2.4O4,0.888,https://www.cryst.ehu.es/magndata/index.php?this_label=0.888,"0, 0, 0"
0.889Mn0.8Co2.2O4,0.889,https://www.cryst.ehu.es/magndata/index.php?this_label=0.889,"0, 0, 0"
0.890Mn1.2Co1.8O4,0.89,https://www.cryst.ehu.es/magndata/index.php?this_label=0.890,"0, 0, 0"
0.891CuCr2O4,0.891,https://www.cryst.ehu.es/magndata/index.php?this_label=0.891,"0, 0, 0"
0.892NiCr2O4,0.892,https://www.cryst.ehu.es/magndata/index.php?this_label=0.892,"0, 0, 0"
0.893NiCr2O4,0.893,https://www.cryst.ehu.es/magndata/index.php?this_label=0.893,"0, 0, 0"
0.894Ni0.85Cu0.15Cr2O4,0.894,https://www.cryst.ehu.es/magndata/index.php?this_label=0.894,"0, 0, 0"
0.895NiCr2O4,0.895,https://www.cryst.ehu.es/magndata/index.php?this_label=0.895,"0, 0, 0"
0.896NiCrO4,0.896,https://www.cryst.ehu.es/magndata/index.php?this_label=0.896,"0, 0, 0"
0.897TbMn2Ge2,0.897,https://www.cryst.ehu.es/magndata/index.php?this_label=0.897,"0, 0, 0"
0.898Mn3IrSi,0.898,https://www.cryst.ehu.es/magndata/index.php?this_label=0.898,"0, 0, 0"
0.899Mn3IrGe,0.899,https://www.cryst.ehu.es/magndata/index.php?this_label=0.899,"0, 0, 0"
0.900Mn3CoGe,0.9,https://www.cryst.ehu.es/magndata/index.php?this_label=0.900,"0, 0, 0"
0.901La0.3Y0.7Mn2Ge2,0.901,https://www.cryst.ehu.es/magndata/index.php?this_label=0.901,"0, 0, 0"
0.902DyMn2Ge2,0.902,https://www.cryst.ehu.es/magndata/index.php?this_label=0.902,"0, 0, 0"
0.903Pr2PdGe6,0.903,https://www.cryst.ehu.es/magndata/index.php?this_label=0.903,"0, 0, 0"
0.904Nd2PdGe6,0.904,https://www.cryst.ehu.es/magndata/index.php?this_label=0.904,"0, 0, 0"
0.905Tb2PdGe6,0.905,https://www.cryst.ehu.es/magndata/index.php?this_label=0.905,"0, 0, 0"
0.906Dy2PdGe6,0.906,https://www.cryst.ehu.es/magndata/index.php?this_label=0.906,"0, 0, 0"
0.907Ho2PdGe6,0.907,https://www.cryst.ehu.es/magndata/index.php?this_label=0.907,"0, 0, 0"
0.908Tb2PtGe6,0.908,https://www.cryst.ehu.es/magndata/index.php?this_label=0.908,"0, 0, 0"
0.909Er2PtGe6,0.909,https://www.cryst.ehu.es/magndata/index.php?this_label=0.909,"0, 0, 0"
0.910TbNiSi2,0.91,https://www.cryst.ehu.es/magndata/index.php?this_label=0.910,"0, 0, 0"
0.911Tb5Pd2In4,0.911,https://www.cryst.ehu.es/magndata/index.php?this_label=0.911,"0, 0, 0"
0.912Ho5Ni2In4,0.912,https://www.cryst.ehu.es/magndata/index.php?this_label=0.912,"0, 0, 0"
0.913Ho5Ni2In4,0.913,https://www.cryst.ehu.es/magndata/index.php?this_label=0.913,"0, 0, 0"
0.914Tb5Ni2In4,0.914,https://www.cryst.ehu.es/magndata/index.php?this_label=0.914,"0, 0, 0"
0.915Tb5Ni2In4,0.915,https://www.cryst.ehu.es/magndata/index.php?this_label=0.915,"0, 0, 0"
0.916Cd2Os2O7,0.916,https://www.cryst.ehu.es/magndata/index.php?this_label=0.916,"0, 0, 0"
0.917Sr2ScOsO6,0.917,https://www.cryst.ehu.es/magndata/index.php?this_label=0.917,"0, 0, 0"
0.918Ag2RuO4,0.918,https://www.cryst.ehu.es/magndata/index.php?this_label=0.918,"0, 0, 0"
0.919EuMnBi2,0.919,https://www.cryst.ehu.es/magndata/index.php?this_label=0.919,"0, 0, 0"
0.920ThMnPN,0.92,https://www.cryst.ehu.es/magndata/index.php?this_label=0.920,"0, 0, 0"
0.921ThMnPN,0.921,https://www.cryst.ehu.es/magndata/index.php?this_label=0.921,"0, 0, 0"
0.922ThMnAsN,0.922,https://www.cryst.ehu.es/magndata/index.php?this_label=0.922,"0, 0, 0"
0.923ThMnAsN,0.923,https://www.cryst.ehu.es/magndata/index.php?this_label=0.923,"0, 0, 0"
0.924RbRuO4,0.924,https://www.cryst.ehu.es/magndata/index.php?this_label=0.924,"0, 0, 0"
0.925Au70Si17Tb13,0.925,https://www.cryst.ehu.es/magndata/index.php?this_label=0.925,"0, 0, 0"
0.926Pr2PdGe6,0.926,https://www.cryst.ehu.es/magndata/index.php?this_label=0.926,"0, 0, 0"
0.927Nd2PdGe6,0.927,https://www.cryst.ehu.es/magndata/index.php?this_label=0.927,"0, 0, 0"
0.928Dy2PdGe6,0.928,https://www.cryst.ehu.es/magndata/index.php?this_label=0.928,"0, 0, 0"
0.929Tb2PdGe6,0.929,https://www.cryst.ehu.es/magndata/index.php?this_label=0.929,"0, 0, 0"
0.930Ho2PdGe6,0.93,https://www.cryst.ehu.es/magndata/index.php?this_label=0.930,"0, 0, 0"
0.931Tb2PtGe6,0.931,https://www.cryst.ehu.es/magndata/index.php?this_label=0.931,"0, 0, 0"
0.932Er2PtGe6,0.932,https://www.cryst.ehu.es/magndata/index.php?this_label=0.932,"0, 0, 0"
0.933Na2RuO4,0.933,https://www.cryst.ehu.es/magndata/index.php?this_label=0.933,"0, 0, 0"
0.934Sr2NiTeO6,0.934,https://www.cryst.ehu.es/magndata/index.php?this_label=0.934,"0, 0, 0"
0.935Sr2Ni0.9Mg0.1TeO6,0.935,https://www.cryst.ehu.es/magndata/index.php?this_label=0.935,"0, 0, 0"
0.936Sr2MnTeO6,0.936,https://www.cryst.ehu.es/magndata/index.php?this_label=0.936,"0, 0, 0"
0.937Sr2CoTeO6,0.937,https://www.cryst.ehu.es/magndata/index.php?this_label=0.937,"0, 0, 0"
0.938TbNi3Ga2,0.938,https://www.cryst.ehu.es/magndata/index.php?this_label=0.938,"0, 0, 0"
0.939NiMn0.85Ti0.15Ge,0.939,https://www.cryst.ehu.es/magndata/index.php?this_label=0.939,"0, 0, 0"
0.940NiMn0.75Ti0.25Ge,0.94,https://www.cryst.ehu.es/magndata/index.php?this_label=0.940,"0, 0, 0"
0.941Er2O3,0.941,https://www.cryst.ehu.es/magndata/index.php?this_label=0.941,"0, 0, 0"
0.942Er2Ge2O7,0.942,https://www.cryst.ehu.es/magndata/index.php?this_label=0.942,"0, 0, 0"
0.943Yb2Ge2O7,0.943,https://www.cryst.ehu.es/magndata/index.php?this_label=0.943,"0, 0, 0"
0.944Yb2Ir2O7,0.944,https://www.cryst.ehu.es/magndata/index.php?this_label=0.944,"0, 0, 0"
0.945Yb2Ir2O7,0.945,https://www.cryst.ehu.es/magndata/index.php?this_label=0.945,"0, 0, 0"
0.946YCr0.5Fe0.5O3,0.946,https://www.cryst.ehu.es/magndata/index.php?this_label=0.946,"0, 0, 0"
0.947YCrO3,0.947,https://www.cryst.ehu.es/magndata/index.php?this_label=0.947,"0, 0, 0"
0.948CaNi3P4O14,0.948,https://www.cryst.ehu.es/magndata/index.php?this_label=0.948,"0, 0, 0"
0.949(La0.5Er0.5)2O3,0.949,https://www.cryst.ehu.es/magndata/index.php?this_label=0.949,"0, 0, 0"
0.950LaErO3,0.95,https://www.cryst.ehu.es/magndata/index.php?this_label=0.950,"0, 0, 0"
0.951LaYbO3,0.951,https://www.cryst.ehu.es/magndata/index.php?this_label=0.951,"0, 0, 0"
0.952YbPdSi,0.952,https://www.cryst.ehu.es/magndata/index.php?this_label=0.952,"0, 0, 0"
0.953Pb2FeMoO6,0.953,https://www.cryst.ehu.es/magndata/index.php?this_label=0.953,"0, 0, 0"
0.954Nd2Ir2O7,0.954,https://www.cryst.ehu.es/magndata/index.php?this_label=0.954,"0, 0, 0"
0.955Na2Mn(H2C3O4)2(H2O)2,0.955,https://www.cryst.ehu.es/magndata/index.php?this_label=0.955,"0, 0, 0"
0.956Fe2.71GeTe2,0.956,https://www.cryst.ehu.es/magndata/index.php?this_label=0.956,"0, 0, 0"
0.957Fe2.90GeTe2,0.957,https://www.cryst.ehu.es/magndata/index.php?this_label=0.957,"0, 0, 0"
0.958Mn3Si2Te6,0.958,https://www.cryst.ehu.es/magndata/index.php?this_label=0.958,"0, 0, 0"
0.959Cr2TeO6,0.959,https://www.cryst.ehu.es/magndata/index.php?this_label=0.959,"0, 0, 0"
0.960Fe2TeO6,0.96,https://www.cryst.ehu.es/magndata/index.php?this_label=0.960,"0, 0, 0"
0.961LiCrGe2O6,0.961,https://www.cryst.ehu.es/magndata/index.php?this_label=0.961,"0, 0, 0"
0.962LiCrGe2O6,0.962,https://www.cryst.ehu.es/magndata/index.php?this_label=0.962,"0, 0, 0"
0.963LiCrGe2O6,0.963,https://www.cryst.ehu.es/magndata/index.php?this_label=0.963,"0, 0, 0"
0.964LiCrGe2O6,0.964,https://www.cryst.ehu.es/magndata/index.php?this_label=0.964,"0, 0, 0"
0.965LuFe2O4,0.965,https://www.cryst.ehu.es/magndata/index.php?this_label=0.965,"0, 1/2, 1/2"
0.966V2WO6,0.966,https://www.cryst.ehu.es/magndata/index.php?this_label=0.966,"0, 0, 0"
0.967BaMn2V2O8,0.967,https://www.cryst.ehu.es/magndata/index.php?this_label=0.967,"0, 0, 0"
0.968CaFe2O4,0.968,https://www.cryst.ehu.es/magndata/index.php?this_label=0.968,"0, 0, 0"
0.969CaFe2O4,0.969,https://www.cryst.ehu.es/magndata/index.php?this_label=0.969,"0, 0, 0"
0.970PrRu2Si2,0.97,https://www.cryst.ehu.es/magndata/index.php?this_label=0.970,"0, 0, 0"
0.971HoP,0.971,https://www.cryst.ehu.es/magndata/index.php?this_label=0.971,"0, 0, 0"
0.972HoPdIn,0.972,https://www.cryst.ehu.es/magndata/index.php?this_label=0.972,"0, 0, 0"
0.973HoPdIn,0.973,https://www.cryst.ehu.es/magndata/index.php?this_label=0.973,"0, 0, 0"
0.974ErPdIn,0.974,https://www.cryst.ehu.es/magndata/index.php?this_label=0.974,"0, 0, 0"
0.975ErPdIn,0.975,https://www.cryst.ehu.es/magndata/index.php?this_label=0.975,"0, 0, 0"
0.976NdPdIn,0.976,https://www.cryst.ehu.es/magndata/index.php?this_label=0.976,"0, 0, 0"
0.977NdPdIn,0.977,https://www.cryst.ehu.es/magndata/index.php?this_label=0.977,"0, 0, 0"
0.978ErNiIn,0.978,https://www.cryst.ehu.es/magndata/index.php?this_label=0.978,"0, 0, 0"
0.979TmVO3,0.979,https://www.cryst.ehu.es/magndata/index.php?this_label=0.979,"0, 0, 0"
0.980TmVO3,0.98,https://www.cryst.ehu.es/magndata/index.php?this_label=0.980,"0, 0, 0"
0.981TmVO3,0.981,https://www.cryst.ehu.es/magndata/index.php?this_label=0.981,"0, 0, 0"
0.982TmVO3,0.982,https://www.cryst.ehu.es/magndata/index.php?this_label=0.982,"0, 0, 0"
0.983TmVO3,0.983,https://www.cryst.ehu.es/magndata/index.php?this_label=0.983,"0, 0, 0"
0.984LuVO3,0.984,https://www.cryst.ehu.es/magndata/index.php?this_label=0.984,"0, 0, 0"
0.985EuPd3Si2,0.985,https://www.cryst.ehu.es/magndata/index.php?this_label=0.985,"0, 0, 0"
0.986CaFe3O5,0.986,https://www.cryst.ehu.es/magndata/index.php?this_label=0.986,"0, 0, 0"
0.987BaFe2S2O,0.987,https://www.cryst.ehu.es/magndata/index.php?this_label=0.987,"0, 0, 0"
0.988BaFe2Se2O,0.988,https://www.cryst.ehu.es/magndata/index.php?this_label=0.988,"0, 0, 0"
0.989MnCr2O4,0.989,https://www.cryst.ehu.es/magndata/index.php?this_label=0.989,"0, 0, 0"
0.990HoFeO3,0.99,https://www.cryst.ehu.es/magndata/index.php?this_label=0.990,"0, 0, 0"
0.991HoFeO3,0.991,https://www.cryst.ehu.es/magndata/index.php?this_label=0.991,"0, 0, 0"
0.992HoFeO3,0.992,https://www.cryst.ehu.es/magndata/index.php?this_label=0.992,"0, 0, 0"
0.993HoFeO3,0.993,https://www.cryst.ehu.es/magndata/index.php?this_label=0.993,"0, 0, 0"
0.994HoFeO3,0.994,https://www.cryst.ehu.es/magndata/index.php?this_label=0.994,"0, 0, 0"
0.995MnFe3O5,0.995,https://www.cryst.ehu.es/magndata/index.php?this_label=0.995,"0, 0, 0"
0.996MnFe3O5,0.996,https://www.cryst.ehu.es/magndata/index.php?this_label=0.996,"0, 0, 0"
0.997MnFe3O5,0.997,https://www.cryst.ehu.es/magndata/index.php?this_label=0.997,"0, 0, 0"
0.998MnFe3O5,0.998,https://www.cryst.ehu.es/magndata/index.php?this_label=0.998,"0, 0, 0"
0.999Fe4O5,0.999,https://www.cryst.ehu.es/magndata/index.php?this_label=0.999,"0, 0, 0"
0.1000Fe4O5,0.1,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1000,"0, 0, 0"
0.1001PbMn2Ni6Te3O18,0.1001,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1001,"0, 0, 0"
0.1002SrZn2Fe16O27,0.1002,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1002,"0, 0, 0"
0.1003SrCo2Fe16O27,0.1003,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1003,"0, 0, 0"
0.1004CsO2,0.1004,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1004,"0, 0, 0"
0.1005Mn3RhGe,0.1005,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1005,"0, 0, 0"
0.1006Mn3IrGe,0.1006,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1006,"0, 0, 0"
0.1007Fe0.25NbS2,0.1007,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1007,"0, 0, 0"
0.1008Sr2ErRuO6,0.1008,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1008,"0, 0, 0"
0.1009CaBaFe4O7,0.1009,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1009,"0, 0, 0"
0.1010C10H6MnN4O4,0.101,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1010,"0, 0, 0"
0.1011FeMn2O4,0.1011,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1011,"0, 0, 0"
0.1012FeMn2O4,0.1012,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1012,"0, 0, 0"
0.1013Ba2NdRuO6,0.1013,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1013,"0, 0, 0"
0.1014CsNi(NCS)3,0.1014,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1014,"0, 0, 0"
0.1015CoTe6O13,0.1015,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1015,"0, 0, 0"
0.1016Co5(TeO3)4Cl2,0.1016,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1016,"0, 0, 0"
0.1017CePdAl3,0.1017,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1017,"0, 0, 0"
0.1018SrMnO3,0.1018,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1018,"0, 0, 0"
0.1019SrMnO3,0.1019,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1019,"0, 0, 0"
0.1020EuCu2Sb2,0.102,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1020,"0, 0, 0"
0.1021TmFeO3,0.1021,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1021,"0, 0, 0"
0.1022TmFeO3,0.1022,https://www.cryst.ehu.es/magndata/index.php?this_label=0.1022,"0, 0, 0"
